Origin,Orig Long,Orig Lat,Dest Long,Dest Lat,Times
Queens,-73.864014,40.770031,-74.009697,40.734619,0
Manhattan,-73.994171,40.751369,-73.971458,40.756683,0
Manhattan,-73.99453,40.74052,-73.982735,40.692261,0
Manhattan,-73.985489,40.738468,-74.004959,40.743305,0
Manhattan,-73.99662,40.737206,-73.979126,40.727711,0
Manhattan,-74.009178,40.729698,-73.958031,40.769424,0
Manhattan,-73.99482,40.715134,-73.986534,40.725811,0
Manhattan,-73.985344,40.746834,-74.000931,40.746342,0
Manhattan,-73.991646,40.72694,-74.005898,40.711834,0
Manhattan,-74.005974,40.724529,-74.005974,40.724529,0
Manhattan,-73.979248,40.744133,-73.972427,40.751083,0
Manhattan,-73.988693,40.734337,-73.980072,40.743084,0
Manhattan,-73.985519,40.727707,-73.987045,40.763786,0
Brooklyn,-73.949677,40.722256,-73.954781,40.733593,0
Manhattan,-74.00486,40.721039,-74.001152,40.731392,0
Manhattan,-73.953255,40.776905,-73.971176,40.757751,0
Brooklyn,-73.958023,40.715542,-73.954201,40.719296,0
Manhattan,-73.981255,40.741211,-73.976257,40.788544,0
Manhattan,-74.004028,40.742058,-73.995049,40.759434,0
Manhattan,-73.959114,40.775097,-73.971848,40.782154,0
Manhattan,-73.9646,40.791634,-73.949043,40.781647,0
Manhattan,-73.991806,40.726406,-73.967461,40.80299,0
Manhattan,-73.997749,40.763943,-73.989899,40.751701,0
Manhattan,-73.991196,40.76516,-73.992058,40.759251,0
Manhattan,-73.957916,40.777821,-73.952583,40.787392,0
Manhattan,-73.974632,40.752838,-73.965225,40.790966,0
Manhattan,-73.977524,40.757824,-73.990082,40.751629,0
Manhattan,-73.992867,40.756756,-73.99173,40.751637,0
Manhattan,-73.994225,40.732071,-73.990288,40.748447,0
Manhattan,-73.991783,40.764816,-73.977432,40.763752,0
Manhattan,-73.967293,40.763344,-73.982101,40.770512,0
Manhattan,-74.00338,40.730782,-73.987015,40.728439,0
Manhattan,-73.986153,40.740479,-73.971786,40.755363,0
Manhattan,-73.981728,40.783718,-73.988937,40.772663,0
Manhattan,-74.004578,40.73402,-73.992981,40.731621,0
Manhattan,-73.973412,40.750519,-73.86544,40.770718,0
Manhattan,-73.9842,40.729076,-73.972183,40.755657,0
Manhattan,-73.983307,40.738651,-73.989639,40.749878,0
Manhattan,-73.990547,40.734936,-74.006012,40.733189,0
Queens,-73.903107,40.770809,-73.911026,40.775909,0
Manhattan,-74.004509,40.737843,-73.999634,40.743916,0
Manhattan,-73.985382,40.735901,-73.971489,40.762032,0
Manhattan,-73.949089,40.777576,-73.988838,40.752953,0
Manhattan,-73.978943,40.719639,-73.990906,40.718475,0
Manhattan,-73.955536,40.785702,-73.971764,40.794689,0
Manhattan,-73.980728,40.742126,-73.990341,40.75095,0
Queens,-73.924438,40.761806,-73.934082,40.774994,0
Manhattan,-74.000801,40.746319,-73.951424,40.813618,0
Manhattan,-73.989861,40.729481,-73.998703,40.742203,0
Manhattan,-73.985428,40.727657,-73.986168,40.722408,0
Manhattan,-73.996445,40.742775,-73.949661,40.825214,0
Manhattan,-74.005219,40.740585,-73.957932,40.773521,0
Manhattan,-73.982079,40.731918,-73.92215,40.744961,0
Manhattan,-73.968048,40.800575,-73.928909,40.86565,0
Manhattan,-73.982048,40.741642,-73.691391,40.826969,0
Manhattan,-73.98922,40.760342,-73.980019,40.760132,0
Manhattan,-73.973038,40.785358,-73.982933,40.745277,0
Manhattan,-73.98394,40.760399,-73.872818,40.77441,0
Manhattan,-73.988243,40.723507,-73.993309,40.727169,0
Manhattan,-73.983047,40.722694,-73.991402,40.729877,0
Manhattan,-73.985443,40.778534,-73.970581,40.799072,0
Manhattan,-73.981606,40.780151,-73.96476,40.792679,0
Manhattan,-74.008926,40.730877,-73.989655,40.726303,0
Manhattan,-73.98349,40.738308,-73.989113,40.761093,0
Manhattan,-73.992935,40.736889,-73.958008,40.805626,0
Manhattan,-73.987579,40.721561,-74.000839,40.731895,0
Manhattan,-73.993629,40.720982,-73.9981,40.760712,0
Manhattan,-73.997185,40.728905,-74.010353,40.71904,0
Manhattan,-73.997612,40.763836,-73.991249,40.734234,0
Manhattan,-73.996803,40.712166,-73.989716,40.748207,0
Manhattan,-73.97747,40.738247,-73.870369,40.773636,0
Manhattan,-74.00631,40.73415,-73.990288,40.737144,0
Manhattan,-73.953758,40.766918,-73.9674,40.763321,0
Manhattan,-73.966728,40.7607,-73.980232,40.773232,0
Manhattan,-73.960808,40.770023,-73.958611,40.781242,0
Manhattan,-73.980858,40.766426,-73.974808,40.753391,0
Manhattan,-74.00853,40.720707,-74.00106,40.731586,0
Brooklyn,-73.987953,40.671223,-73.98822,40.731758,0
Manhattan,-73.987991,40.759521,-73.977013,40.759392,0
Manhattan,-73.970955,40.788383,-73.976807,40.780117,0
Manhattan,-73.979568,40.762566,-73.865067,40.770477,0
Manhattan,-73.962051,40.771767,-73.984337,40.752277,0
Manhattan,-73.978325,40.751499,-73.978325,40.751499,0
Brooklyn,-73.951424,40.714081,-73.972038,40.795696,0
Manhattan,-73.991074,40.717506,-73.994591,40.740482,0
Manhattan,-73.979065,40.761635,-73.989616,40.752457,0
Manhattan,-74.000519,40.729965,-73.982735,40.737762,0
Manhattan,-73.989281,40.719032,-73.96315,40.757977,0
Manhattan,-73.986259,40.761703,-74.006554,40.72039,0
Manhattan,-73.956833,40.771908,-74.001907,40.730495,0
Manhattan,-73.992744,40.724041,-73.98542,40.763851,0
Queens,-73.93325,40.758373,-73.970772,40.764252,0
Manhattan,-73.988869,40.71883,-73.984001,40.729431,0
Manhattan,-73.993385,40.721851,-73.99472,40.734646,0
Brooklyn,-73.966805,40.681778,-73.969727,40.692707,0
Manhattan,-73.980446,40.730495,-73.937111,40.793663,0
Manhattan,-73.964867,40.764187,-73.980789,40.729927,0
Manhattan,-73.991425,40.750004,-74.005142,40.739964,0
Manhattan,-73.951698,40.781963,-73.984016,40.779694,0
Manhattan,-73.980286,40.783783,-73.96405,40.777157,0
Manhattan,-74.000381,40.732506,-73.971878,40.763107,0
Manhattan,-74.013123,40.704361,-73.958786,40.764236,0
Manhattan,-73.991737,40.75008,-73.999352,40.755573,0
Manhattan,-73.969154,40.766853,-73.955956,40.784866,0
Manhattan,-73.973038,40.795818,-73.96994,40.768578,0
Manhattan,-73.96653,40.76569,-73.863525,40.768883,0
Manhattan,-73.987648,40.733536,-73.981979,40.737411,0
Brooklyn,-73.98864,40.693645,-73.991608,40.749065,0
Manhattan,-73.975555,40.761173,-73.981361,40.748867,0
Manhattan,-73.993439,40.72224,-73.935623,40.830914,0
Manhattan,-73.992584,40.758236,-74.001633,40.741718,0
Manhattan,-73.954384,40.787022,-73.957336,40.780434,0
Manhattan,-73.972717,40.75613,-73.991173,40.743877,0
Manhattan,-73.986488,40.777206,-73.982208,40.769112,0
Manhattan,-73.986893,40.765606,-74.014076,40.70248,0
Manhattan,-73.970383,40.796757,-73.970177,40.802235,0
Manhattan,-73.967094,40.761131,-73.956505,40.763065,0
Manhattan,-73.975082,40.751022,-73.973534,40.753281,0
Manhattan,-73.955925,40.772198,-73.984833,40.73254,0
Manhattan,-74.003326,40.748138,-73.998337,40.724941,0
Manhattan,-73.980003,40.773861,-73.981895,40.773746,0
Manhattan,-74.000229,40.743107,-74.011391,40.714207,0
Manhattan,-74,40.748341,-73.997658,40.722725,0
Manhattan,-73.998589,40.734936,-73.993584,40.741798,0
Manhattan,-73.984222,40.754551,-73.97747,40.765045,0
Manhattan,-73.978638,40.729839,-73.983627,40.744026,0
Manhattan,-73.974304,40.749123,-73.979729,40.722927,0
Manhattan,-74.01017,40.705357,-73.964966,40.75584,0
Manhattan,-74.006042,40.724751,-74.008751,40.71627,0
Manhattan,-73.949768,40.784431,-73.936745,40.804127,0
Manhattan,-73.973846,40.764233,-73.991455,40.739246,0
Manhattan,-73.97245,40.786629,-73.963753,40.783054,0
Manhattan,-73.956894,40.778023,-73.975983,40.752045,0
Manhattan,-73.947731,40.779541,-73.954185,40.776684,0
Queens,-73.85968,40.729382,-73.845779,40.768414,0
Manhattan,-73.998367,40.750751,-74.000519,40.747669,0
Manhattan,-73.957336,40.782745,-73.96785,40.802166,0
Manhattan,-74.016251,40.715244,-73.983383,40.750626,0
Manhattan,-73.969765,40.800316,-74.002693,40.747993,0
Manhattan,-73.983055,40.730629,-73.948586,40.796593,0
Manhattan,-73.96138,40.765457,-73.953354,40.779823,0
Manhattan,-73.957748,40.773739,-73.953423,40.782867,0
Manhattan,-73.991188,40.750278,-73.979172,40.781784,0
Manhattan,-73.985229,40.738907,-73.870377,40.773582,0
Manhattan,-73.953697,40.782318,-73.980125,40.720448,0
Manhattan,-74.00116,40.731827,-73.979347,40.735851,0
Manhattan,-73.976219,40.776073,-73.959587,40.643414,0
Manhattan,-73.989082,40.776848,-73.973587,40.763351,0
Manhattan,-74.005066,40.737236,-73.993736,40.735584,0
Manhattan,-73.979752,40.786102,-73.985481,40.778431,0
Manhattan,-73.985107,40.736176,-73.980621,40.780083,0
Manhattan,-73.976021,40.770943,-73.963791,40.774288,0
Queens,-73.929962,40.754372,-73.975304,40.745743,0
Manhattan,-73.957458,40.801708,-74.002892,40.73991,0
Manhattan,-73.960358,40.762035,-73.970306,40.752483,0
Manhattan,-73.962486,40.799847,-73.956459,40.805565,0
Manhattan,-73.97052,40.756325,-73.967033,40.760967,0
Manhattan,-73.959381,40.777485,-73.959908,40.767796,0
Manhattan,-74.013046,40.71611,-74.014351,40.704098,0
Manhattan,-73.984657,40.759247,-73.906425,40.726624,0
Manhattan,-74.000076,40.726635,-73.930733,40.701237,0
Manhattan,-73.997917,40.740982,-73.983849,40.763931,0
Manhattan,-74.00428,40.742409,-73.977554,40.750286,0
Manhattan,-73.98436,40.73307,-73.977531,40.715202,0
Manhattan,-74.00708,40.734859,-74.00708,40.734859,0
Manhattan,-73.983559,40.747021,-73.943115,40.787571,0
Manhattan,-73.989304,40.726116,-73.880898,40.719112,0
Manhattan,-73.987465,40.724709,-73.967377,40.753544,0
Manhattan,-73.966072,40.774094,-73.978668,40.761505,0
Manhattan,-73.951477,40.804764,-73.95871,40.775784,0
Manhattan,-73.991173,40.765404,-73.977715,40.787029,0
Manhattan,-73.981659,40.740952,-73.979271,40.744324,0
Manhattan,-73.946503,40.77906,-73.980438,40.738571,0
Manhattan,-73.956436,40.781506,-73.958221,40.778828,0
Manhattan,-73.959572,40.777767,-73.962708,40.772503,0
Manhattan,-73.985352,40.731857,-74.004265,40.747574,0
Manhattan,-74.007187,40.715931,-73.99855,40.734829,0
Manhattan,-73.96244,40.773117,-74.007874,40.712273,0
Manhattan,-73.98774,40.77021,-73.965607,40.792122,0
Queens,-73.870911,40.773685,-73.985374,40.761471,0
Manhattan,-73.964752,40.791492,-73.941574,40.804558,0
Manhattan,-73.957916,40.769917,-73.969467,40.763496,0
Manhattan,-73.982147,40.776306,-73.982269,40.762962,0
Manhattan,-73.96579,40.803783,-73.972542,40.786793,0
Manhattan,-73.977364,40.738338,-73.984261,40.744278,0
Queens,-73.789619,40.644981,-74.010872,40.716713,0
Manhattan,-73.948616,40.773968,-73.96209,40.761337,0
Manhattan,-73.977264,40.774433,-73.96978,40.792316,0
Manhattan,-73.956917,40.780163,-73.984207,40.75959,0
Manhattan,-73.963882,40.765411,-73.967308,40.770069,0
Manhattan,-73.944702,40.779606,-73.94957,40.776169,0
Brooklyn,-73.957146,40.663441,-73.942772,40.692295,0
Manhattan,-74.001274,40.733807,-73.996674,40.747746,0
Manhattan,-73.974297,40.76194,-73.9832,40.755966,0
Manhattan,-73.95182,40.769585,-73.978279,40.748466,0
Manhattan,-73.972504,40.755032,-73.976944,40.743359,0
Manhattan,-73.96785,40.800747,-73.972198,40.799477,0
Manhattan,-74.006935,40.719196,-73.97863,40.75264,0
Manhattan,-73.962685,40.77293,-73.985535,40.720135,0
Manhattan,-73.981575,40.773586,-73.993164,40.753704,0
Manhattan,-73.983925,40.744125,-73.990845,40.748646,0
Manhattan,-73.983788,40.743725,-73.990005,40.746716,0
Manhattan,-74.005165,40.737492,-74.014786,40.711285,0
Manhattan,-73.966362,40.794632,-73.981277,40.774193,0
Manhattan,-74.016235,40.704826,-73.982384,40.745537,0
Manhattan,-73.972458,40.756271,-73.97966,40.754875,0
Manhattan,-73.956436,40.767181,-73.967316,40.763393,0
Manhattan,-73.996002,40.732891,-73.991165,40.748756,0
Manhattan,-73.962646,40.768101,-73.974152,40.75798,0
Manhattan,-73.97863,40.744877,-73.961334,40.769161,0
Manhattan,-73.987206,40.750664,-73.981583,40.752201,0
Manhattan,-73.998863,40.732376,-73.964622,40.764206,0
Manhattan,-73.967537,40.79298,-73.96788,40.8013,0
Manhattan,-73.968681,40.750469,-73.955574,40.768463,0
Manhattan,-73.984489,40.732899,-73.781319,40.646862,0
Manhattan,-73.944023,40.795216,-73.867561,40.820328,0
Manhattan,-73.980766,40.741901,-73.93441,40.79834,0
Manhattan,-73.969719,40.757214,-73.997734,40.622829,0
Manhattan,-73.983307,40.762833,-73.977837,40.753231,0
Manhattan,-74.002609,40.733837,-73.915955,40.757534,0
Manhattan,-73.961784,40.771008,-74.009697,40.738201,0
Manhattan,-73.944618,40.779472,-73.969269,40.800259,0
Manhattan,-73.976074,40.781227,-73.966171,40.764938,0
Manhattan,-74.016434,40.708771,-74.002892,40.728012,0
Manhattan,-73.956543,40.786865,-73.957031,40.778412,0
Manhattan,-73.995155,40.725288,-73.999588,40.734161,0
Manhattan,-73.991493,40.760193,-73.99498,40.747864,0
Manhattan,-73.975174,40.757759,-73.787331,40.64756,0
Manhattan,-73.983315,40.773594,-73.965721,40.766148,0
Manhattan,-73.984711,40.769302,-73.993332,40.757484,0
Manhattan,-74.006416,40.733276,-73.994904,40.747932,0
Manhattan,-73.997871,40.724251,-74.004135,40.747856,0
Manhattan,-73.982864,40.739304,-73.977455,40.745544,0
Manhattan,-73.979462,40.735485,-73.982018,40.755672,0
Manhattan,-73.973892,40.784145,-73.992622,40.758614,0
Manhattan,-73.978378,40.745663,-73.989685,40.750629,0
Manhattan,-73.993736,40.732796,-73.988625,40.7229,0
Manhattan,-73.994263,40.746059,-74.01432,40.704144,0
Manhattan,-73.970474,40.75248,-73.98391,40.737503,0
Manhattan,-73.993675,40.721062,-73.998512,40.764114,0
Manhattan,-73.99015,40.719353,-74.002121,40.750729,0
Manhattan,-73.997673,40.720741,-73.988899,40.730667,0
Manhattan,-74.004562,40.752197,-73.995911,40.748814,0
Manhattan,-74.004128,40.734051,-74.003876,40.737953,0
Manhattan,-73.971817,40.794449,-73.912476,40.876911,0
Brooklyn,-73.922729,40.70649,-73.952835,40.67881,0
Manhattan,-73.98259,40.723083,-73.989136,40.747551,0
Manhattan,-73.987587,40.719673,-74.008263,40.704456,0
Brooklyn,-73.994453,40.690331,-73.972511,40.691521,0
Manhattan,-73.947723,40.775131,-73.952568,40.776882,0
Manhattan,-73.980629,40.721596,-73.933777,40.762718,0
Manhattan,-73.962486,40.767029,-73.898354,40.859901,0
Brooklyn,-73.959045,40.708801,-74.008133,40.737732,0
Manhattan,-73.982208,40.768028,-73.993576,40.758869,0
Manhattan,-73.993416,40.757198,-73.982651,40.767052,0
Manhattan,-73.955872,40.778961,-73.965981,40.75967,0
Manhattan,-73.990997,40.733208,-73.993179,40.687786,0
Manhattan,-73.991394,40.750282,-73.981491,40.755455,0
Manhattan,-74.010384,40.720154,-73.985977,40.727871,0
Manhattan,-74.00547,40.745728,-73.994911,40.750202,0
Queens,-73.873032,40.774185,-74.012352,40.716896,0
Manhattan,-73.980797,40.78231,-73.975685,40.786926,0
Manhattan,-73.97905,40.740662,-73.985603,40.7314,0
Manhattan,-73.967651,40.756161,-73.991577,40.726349,0
Manhattan,-73.953461,40.775864,-73.955238,40.773216,0
Manhattan,-73.982338,40.739483,-73.993446,40.742039,0
Manhattan,-73.980789,40.782307,-73.787117,40.647614,0
Manhattan,-74.005753,40.736633,-73.98037,40.742439,0
Manhattan,-73.963745,40.758865,-73.992371,40.758717,0
Manhattan,-73.963577,40.767857,-73.954292,40.765484,0
Manhattan,-73.979988,40.762486,-73.992836,40.74987,0
Manhattan,-74.005424,40.739525,-73.992828,40.697453,0
Manhattan,-73.978333,40.783024,-73.988144,40.720253,0
Manhattan,-74.007843,40.741112,-74.006912,40.713795,0
Manhattan,-73.99942,40.733681,-73.980515,40.740219,0
Manhattan,-73.987198,40.73315,-73.996582,40.752853,0
Manhattan,-73.991524,40.746944,-73.959648,40.67104,0
Manhattan,-73.983109,40.722275,-73.954872,40.799831,0
Manhattan,-73.99704,40.737,-73.99704,40.737,0
Queens,-73.923416,40.743961,-73.925934,40.744236,0
Manhattan,-74.007431,40.733406,-74.007271,40.743332,0
Manhattan,-73.984795,40.75248,-73.995255,40.755428,0
Manhattan,-74.004333,40.721664,-73.987373,40.747784,0
Manhattan,-73.997643,40.756672,-73.97567,40.744587,0
Manhattan,-74.005104,40.740807,-73.99749,40.737705,0
Manhattan,-73.971214,40.762627,-73.981171,40.721203,0
Manhattan,-73.991692,40.749748,-73.994545,40.760098,0
Manhattan,-73.946068,40.777367,-73.951958,40.783752,0
Manhattan,-73.989197,40.742973,-73.985031,40.760239,0
Manhattan,-73.979164,40.729908,-73.967918,40.787331,0
Manhattan,-73.996597,40.723469,-73.982117,40.776237,0
Manhattan,-73.980568,40.742699,-73.986702,40.729736,0
Manhattan,-73.997032,40.722382,-73.992302,40.758724,0
Manhattan,-73.991348,40.7323,-73.991348,40.7323,0
Manhattan,-73.996567,40.726963,-73.996368,40.737259,0
Manhattan,-73.988083,40.722683,-73.974335,40.742428,0
Manhattan,-73.983879,40.727043,-74.000732,40.747448,0
Manhattan,-73.99369,40.721104,-73.998383,40.735168,0
Manhattan,-73.975784,40.750191,-73.9758,40.75024,0
Manhattan,-73.989906,40.762199,-73.950951,40.725704,0
Manhattan,-73.995781,40.738754,-73.946594,40.780552,0
Manhattan,-73.978912,40.724129,-73.980812,40.736195,0
Manhattan,-74.0028,40.733543,-74.00592,40.706547,0
Manhattan,-73.997505,40.720787,-73.997215,40.7621,0
Manhattan,-73.967712,40.756275,-73.99395,40.741787,0
Manhattan,-73.956833,40.766556,-73.921219,40.766731,0
Manhattan,-73.99157,40.722446,-73.974365,40.74258,0
Manhattan,-73.971397,40.762676,-73.983505,40.693821,0
Manhattan,-73.985817,40.723141,-73.96022,40.761971,0
Manhattan,-73.966873,40.756268,-73.97728,40.76115,0
Manhattan,-74.000786,40.729763,-73.981224,40.727421,0
Manhattan,-73.987717,40.765373,-73.972504,40.79097,0
Manhattan,-73.989174,40.758068,-73.977493,40.764496,0
Manhattan,-73.991226,40.732784,-73.995399,40.769379,0
Manhattan,-74.006126,40.739521,-73.989624,40.747036,0
Manhattan,-73.980316,40.780506,-73.989273,40.740257,0
Manhattan,-74.015083,40.71413,-74.009148,40.740501,0
Manhattan,-73.990837,40.766171,-73.975327,40.763496,0
Manhattan,-73.978363,40.745358,-73.980431,40.750755,0
Manhattan,-73.969719,40.784817,-73.974258,40.783142,0
Manhattan,-73.961143,40.801651,-73.970833,40.788239,0
Manhattan,-73.982361,40.75156,-73.994347,40.729977,0
Queens,-73.870949,40.773647,-73.953354,40.788269,0
Manhattan,-73.991196,40.734966,-73.967964,40.797401,0
Manhattan,-73.955025,40.783276,-73.962914,40.772549,0
Manhattan,-74.005508,40.727558,-73.997391,40.72731,0
Manhattan,-74.005928,40.740101,-73.989395,40.735817,0
Manhattan,-74.014709,40.71677,-74.000656,40.728893,0
Manhattan,-73.948036,40.774563,-73.957169,40.779961,0
Manhattan,-73.98558,40.759388,-73.870308,40.772686,0
Manhattan,-73.981834,40.751675,-73.991409,40.749771,0
Manhattan,-73.949074,40.773113,-73.954346,40.774445,0
Manhattan,-73.988815,40.756336,-74.006516,40.739723,0
Manhattan,-73.996002,40.726574,-73.990234,40.748234,0
Manhattan,-73.981628,40.775536,-73.976677,40.784988,0
Manhattan,-73.955574,40.776707,-73.964966,40.767048,0
Manhattan,-73.960602,40.769859,-73.862633,40.768402,0
Manhattan,-73.993828,40.72081,-73.986435,40.69611,0
Manhattan,-74.004456,40.730961,-73.991043,40.727749,0
Manhattan,-73.979851,40.734875,-73.976303,40.715427,0
Manhattan,-73.973824,40.756123,-74.000603,40.757893,0
Manhattan,-73.9785,40.777924,-73.980942,40.753555,0
Manhattan,-74.001015,40.731724,-73.955482,40.776577,0
Manhattan,-73.982697,40.780876,-73.975304,40.761513,0
Manhattan,-74.010788,40.717632,-74.015152,40.710308,0
Manhattan,-73.978371,40.745026,-73.779922,40.645557,0
Manhattan,-73.9879,40.732559,-74.00946,40.720123,0
Manhattan,-73.987335,40.734997,-73.969673,40.753677,0
Manhattan,-74.006737,40.730736,-73.973717,40.779133,0
Manhattan,-73.977852,40.783051,-73.777893,40.644829,0
Manhattan,-73.987793,40.754906,-73.987213,40.744759,0
Manhattan,-73.968437,40.754936,-73.987259,40.730961,0
Brooklyn,-73.959511,40.711548,-73.994148,40.720402,0
Manhattan,-73.991287,40.733143,-74.001114,40.727627,0
Manhattan,-73.971802,40.755234,-73.946793,40.788731,0
Manhattan,-73.974503,40.754017,-73.990768,40.751316,0
Manhattan,-73.957329,40.782913,-73.962364,40.763828,0
Manhattan,-73.978432,40.785862,-73.967865,40.79298,0
Manhattan,-73.965996,40.768665,-73.975655,40.751732,0
Manhattan,-73.975975,40.744678,-73.990906,40.747097,0
Manhattan,-73.982414,40.768246,-73.987816,40.732594,0
Manhattan,-73.982353,40.768261,-73.971886,40.786354,0
